cts,GPS (Lat.) [deg],GPS (Long.) [deg]
473980,30.29802649,120.054391
473990,30.29802647,120.054391
474000,30.29802645,120.054391
474010,30.29802643,120.054391
474020,30.2980264,120.054391
474030,30.2980264,120.054391
474040,30.2980264,120.054391
474050,30.2980264,120.054391
474060,30.2980264,120.0543911
474070,30.2980264,120.0543911
474080,30.2980264,120.0543911
474090,30.2980264,120.0543911
474100,30.2980264,120.0543911
474110,30.2980264,120.0543911
474120,30.2980264,120.0543912
474130,30.2980264,120.0543912
474140,30.2980264,120.0543912
474150,30.29802642,120.0543912
474160,30.29802644,120.0543912
474170,30.29802645,120.0543911
474180,30.29802647,120.0543911
474190,30.29802649,120.0543911
474200,30.29802651,120.0543911
474210,30.29802653,120.0543911
474220,30.29802654,120.0543911
474230,30.29802656,120.0543912
474240,30.29802658,120.0543912
474250,30.2980266,120.0543912
474260,30.2980266,120.0543912
474270,30.2980266,120.0543912
474280,30.2980266,120.0543912
474290,30.2980266,120.0543912
474300,30.2980266,120.0543912
474310,30.2980266,120.0543912
474320,30.2980266,120.0543912
474330,30.2980266,120.0543912
474340,30.2980266,120.0543912
474350,30.2980266,120.0543912
474360,30.2980266,120.0543912
474370,30.29802659,120.0543912
474380,30.29802657,120.0543912
474390,30.29802655,120.0543912
474400,30.29802653,120.0543912
474410,30.2980265,120.0543912
474420,30.2980265,120.0543912
474430,30.2980265,120.0543912
474440,30.2980265,120.0543912
474450,30.2980265,120.0543912
474460,30.2980265,120.0543912
474470,30.29802649,120.0543912
474480,30.29802651,120.0543912
474490,30.29802653,120.0543912
474500,30.29802655,120.0543912
474510,30.29802657,120.0543913
474520,30.29802659,120.0543913
474530,30.29802661,120.0543913
474540,30.29802663,120.0543913
474550,30.29802664,120.0543913
474560,30.29802666,120.0543913
474570,30.29802668,120.0543913
474580,30.2980267,120.0543913
474590,30.29802672,120.0543913
474600,30.29802674,120.0543913
474610,30.29802676,120.0543914
474620,30.29802678,120.0543914
474630,30.2980268,120.0543914
474640,30.29802678,120.0543914
474650,30.29802677,120.0543914
474660,30.29802675,120.0543915
474670,30.29802673,120.0543915
474680,30.29802669,120.0543915
474690,30.29802671,120.0543915
474700,30.29802673,120.0543915
474710,30.29802675,120.0543915
474720,30.29802677,120.0543914
474730,30.2980268,120.0543914
474740,30.2980268,120.0543914
474750,30.2980268,120.0543914
474760,30.2980268,120.0543914
474770,30.2980268,120.0543915
474780,30.2980268,120.0543915
474790,30.2980268,120.0543915
474800,30.29802678,120.0543915
474810,30.29802676,120.0543915
474820,30.29802674,120.0543915
474830,30.29802672,120.0543915
474840,30.29802669,120.0543915
474850,30.29802673,120.0543915
474860,30.29802677,120.0543915
474870,30.2980268,120.0543915
474880,30.29802684,120.0543915
474890,30.2980269,120.0543915
474900,30.2980269,120.0543915
474910,30.2980269,120.0543915
474920,30.2980269,120.0543915
474930,30.2980269,120.0543915
474940,30.29802692,120.0543915
474950,30.2980269,120.0543915
474960,30.29802688,120.0543915
474970,30.29802686,120.0543915
474980,30.29802684,120.0543916
474990,30.29802682,120.0543916
475000,30.2980268,120.0543916
475010,30.2980268,120.0543916
475020,30.2980268,120.0543916
475030,30.2980268,120.0543917
475040,30.2980268,120.0543917
475050,30.2980268,120.0543917
475060,30.2980268,120.0543917
475070,30.2980268,120.0543917
475080,30.2980268,120.0543916
475090,30.2980268,120.0543916
475100,30.29802679,120.0543916
475110,30.29802681,120.0543916
475120,30.29802683,120.0543916
475130,30.29802685,120.0543916
475140,30.29802686,120.0543916
475150,30.2980269,120.0543916
475160,30.2980269,120.0543916
475170,30.2980269,120.0543916
475180,30.2980269,120.0543916
475190,30.2980269,120.0543916
475200,30.2980269,120.0543916
475210,30.2980269,120.0543916
475220,30.29802688,120.0543916
475230,30.29802687,120.0543916
475240,30.29802685,120.0543916
475250,30.29802683,120.0543916
475260,30.2980268,120.0543916
475270,30.2980268,120.0543916
475280,30.2980268,120.0543916
475290,30.2980268,120.0543916
475300,30.2980268,120.0543915
475310,30.2980268,120.0543915
475320,30.2980268,120.0543915
475330,30.2980268,120.0543915
475340,30.2980268,120.0543915
475350,30.2980268,120.0543915
475360,30.2980268,120.0543915
475370,30.2980268,120.0543915
475380,30.2980268,120.0543915
475390,30.2980268,120.0543915
475400,30.2980268,120.0543914
475410,30.2980268,120.0543914
475420,30.2980268,120.0543914
475430,30.2980268,120.0543914
475440,30.2980268,120.0543914
475450,30.2980268,120.0543914
475460,30.2980268,120.0543914
475470,30.2980268,120.0543914
475480,30.2980268,120.0543914
475490,30.2980268,120.0543914
475500,30.2980268,120.0543914
475510,30.2980268,120.0543915
475520,30.2980268,120.0543915
475530,30.2980268,120.0543915
475540,30.2980268,120.0543915
475550,30.2980268,120.0543915
475560,30.2980268,120.0543915
475570,30.2980268,120.0543915
475580,30.2980268,120.0543915
475590,30.2980268,120.0543915
475600,30.2980268,120.0543915
475610,30.2980268,120.0543915
475620,30.2980268,120.0543915
475630,30.2980268,120.0543915
475640,30.2980268,120.0543915
475650,30.2980268,120.0543915
475660,30.2980268,120.0543915
475670,30.2980268,120.0543915
475680,30.2980268,120.0543915
475690,30.2980268,120.0543915
475700,30.2980268,120.0543915
475710,30.2980268,120.0543915
475720,30.2980268,120.0543915
475730,30.2980268,120.0543915
475740,30.2980268,120.0543915
475750,30.2980268,120.0543915
475760,30.2980268,120.0543915
475770,30.2980268,120.0543915
475780,30.2980268,120.0543915
475790,30.2980268,120.0543916
475800,30.29802682,120.0543916
475810,30.2980268,120.0543916
475820,30.29802678,120.0543916
475830,30.29802676,120.0543916
475840,30.29802674,120.0543915
475850,30.29802673,120.0543915
475860,30.29802668,120.0543915
475870,30.29802672,120.0543915
475880,30.29802676,120.0543915
475890,30.29802679,120.0543915
475900,30.29802683,120.0543915
475910,30.29802694,120.0543915
475920,30.2980269,120.0543915
475930,30.29802686,120.0543915
475940,30.29802683,120.0543915
475950,30.29802679,120.0543916
475960,30.29802676,120.0543916
475970,30.2980267,120.0543916
475980,30.2980267,120.0543916
475990,30.2980267,120.0543916
476000,30.2980267,120.0543916
476010,30.2980267,120.0543917
476020,30.2980267,120.0543917
476030,30.2980267,120.0543917
476040,30.2980267,120.0543917
476050,30.2980267,120.0543917
476060,30.2980267,120.0543917
476070,30.2980267,120.0543917
476080,30.29802671,120.0543917
476090,30.29802669,120.0543917
476100,30.29802668,120.0543917
476110,30.29802666,120.0543916
476120,30.29802664,120.0543916
476130,30.29802662,120.0543915
476140,30.29802659,120.0543915
476150,30.29802663,120.0543915
476160,30.29802666,120.0543916
476170,30.2980267,120.0543916
476180,30.29802674,120.0543916
476190,30.29802681,120.0543917
476200,30.2980268,120.0543917
476210,30.29802678,120.0543917
476220,30.29802676,120.0543917
476230,30.29802674,120.0543917
476240,30.29802672,120.0543917
476250,30.2980267,120.0543917
476260,30.2980267,120.0543917
476270,30.2980267,120.0543917
476280,30.2980267,120.0543917
476290,30.2980267,120.0543917
476300,30.29802672,120.0543917
476310,30.2980267,120.0543917
476320,30.29802668,120.0543917
476330,30.29802666,120.0543917
476340,30.29802664,120.0543918
476350,30.29802663,120.0543918
476360,30.29802659,120.0543918
476370,30.29802661,120.0543918
476380,30.29802663,120.0543918
476390,30.29802665,120.0543918
476400,30.29802666,120.0543919
476410,30.29802668,120.0543919
476420,30.2980267,120.0543919
476430,30.29802667,120.0543919
476440,30.29802663,120.0543919
476450,30.29802659,120.0543919
476460,30.29802656,120.0543919
476470,30.2980265,120.0543919
476480,30.2980265,120.0543919
476490,30.2980265,120.0543919
476500,30.2980265,120.0543919
476510,30.2980265,120.0543918
476520,30.2980265,120.0543918
476530,30.2980265,120.0543918
476540,30.2980265,120.0543918
476550,30.2980265,120.0543918
476560,30.2980265,120.0543919
476570,30.2980265,120.0543919
476580,30.2980265,120.0543919
476590,30.2980265,120.0543919
476600,30.2980265,120.0543919
476610,30.2980265,120.0543919
476620,30.2980265,120.0543919
476630,30.2980265,120.0543919
476640,30.29802649,120.0543919
476650,30.29802651,120.0543919
476660,30.29802653,120.054392
476670,30.29802655,120.054392
476680,30.29802657,120.054392
476690,30.2980266,120.0543921
476700,30.2980266,120.0543921
476710,30.2980266,120.0543921
476720,30.2980266,120.0543921
476730,30.2980266,120.0543922
476740,30.2980266,120.0543922
476750,30.29802661,120.0543922
476760,30.29802659,120.0543922
476770,30.29802657,120.0543922
476780,30.29802655,120.0543922
476790,30.29802654,120.0543923
476800,30.2980265,120.0543923
476810,30.2980265,120.0543923
476820,30.2980265,120.0543923
476830,30.2980265,120.0543923
476840,30.2980265,120.0543923
476850,30.2980265,120.0543923
476860,30.29802651,120.0543923
476870,30.29802649,120.0543923
476880,30.29802647,120.0543923
476890,30.29802646,120.0543923
476900,30.29802644,120.0543922
476910,30.29802642,120.0543922
476920,30.2980264,120.0543922
476930,30.29802642,120.0543922
476940,30.29802643,120.0543922
476950,30.29802645,120.0543923
476960,30.29802647,120.0543923
476970,30.29802651,120.0543923
476980,30.29802649,120.0543923
476990,30.29802648,120.0543923
477000,30.29802646,120.0543922
477010,30.29802644,120.0543922
477020,30.29802642,120.0543921
477030,30.2980264,120.0543921
477040,30.29802641,120.0543921
477050,30.29802643,120.0543921
477060,30.29802645,120.0543921
477070,30.29802647,120.0543921
477080,30.2980265,120.0543921
477090,30.2980265,120.0543921
477100,30.2980265,120.0543921
477110,30.2980265,120.0543921
477120,30.2980265,120.0543921
477130,30.2980265,120.0543921
477140,30.2980265,120.0543921
477150,30.2980265,120.0543921
477160,30.2980265,120.0543921
477170,30.2980265,120.0543921
477180,30.2980265,120.0543921
477190,30.29802652,120.0543921
477200,30.2980265,120.0543921
477210,30.29802648,120.0543921
477220,30.29802646,120.0543921
477230,30.29802644,120.0543922
477240,30.29802643,120.0543922
477250,30.2980264,120.0543922
477260,30.2980264,120.0543922
477270,30.2980264,120.0543922
477280,30.2980264,120.0543922
477290,30.2980264,120.0543923
477300,30.2980264,120.0543923
477310,30.2980264,120.0543923
477320,30.2980264,120.0543923
477330,30.2980264,120.0543923
477340,30.2980264,120.0543922
477350,30.2980264,120.0543922
477360,30.29802639,120.0543922
477370,30.29802641,120.0543922
477380,30.29802643,120.0543922
477390,30.29802644,120.0543922
477400,30.29802646,120.0543922
477410,30.29802648,120.0543922
477420,30.2980265,120.0543922
477430,30.2980265,120.0543922
477440,30.2980265,120.0543922
477450,30.2980265,120.0543922
477460,30.2980265,120.0543922
477470,30.2980265,120.0543922
477480,30.2980265,120.0543922
477490,30.2980265,120.0543922
477500,30.2980265,120.0543922
477510,30.2980265,120.0543922
477520,30.2980265,120.0543922
477530,30.2980265,120.0543922
477540,30.2980265,120.0543922
477550,30.2980265,120.0543922
477560,30.2980265,120.0543922
477570,30.2980265,120.0543922
477580,30.29802649,120.0543922
477590,30.2980265,120.0543922
477600,30.29802652,120.0543922
477610,30.29802654,120.0543922
477620,30.29802656,120.0543922
477630,30.29802658,120.0543922
477640,30.29802659,120.0543922
477650,30.29802661,120.0543922
477660,30.29802663,120.0543922
477670,30.29802665,120.0543922
477680,30.29802667,120.0543922
477690,30.29802672,120.0543922
477700,30.2980267,120.0543922
477710,30.29802668,120.0543922
477720,30.29802666,120.0543922
477730,30.29802665,120.0543923
477740,30.29802663,120.0543923
477750,30.2980266,120.0543923
477760,30.2980266,120.0543923
477770,30.2980266,120.0543923
477780,30.2980266,120.0543923
477790,30.2980266,120.0543923
477800,30.2980266,120.0543923
477810,30.2980266,120.0543923
477820,30.29802658,120.0543923
477830,30.29802657,120.0543923
477840,30.29802655,120.0543924
477850,30.29802653,120.0543924
477860,30.29802649,120.0543924
477870,30.29802651,120.0543924
477880,30.29802652,120.0543924
477890,30.29802654,120.0543924
477900,30.29802656,120.0543924
477910,30.29802658,120.0543924
477920,30.2980266,120.0543924
477930,30.2980266,120.0543924
477940,30.2980266,120.0543924
477950,30.2980266,120.0543924
477960,30.2980266,120.0543924
477970,30.2980266,120.0543924
477980,30.2980266,120.0543924
477990,30.2980266,120.0543924
478000,30.2980266,120.0543924
478010,30.2980266,120.0543924
478020,30.2980266,120.0543924
478030,30.2980266,120.0543924
478040,30.2980266,120.0543924
478050,30.2980266,120.0543924
478060,30.2980266,120.0543924
478070,30.2980266,120.0543925
478080,30.2980266,120.0543925
478090,30.2980266,120.0543925
478100,30.2980266,120.0543925
478110,30.2980266,120.0543925
478120,30.2980266,120.0543925
478130,30.2980266,120.0543925
478140,30.2980266,120.0543925
478150,30.2980266,120.0543925
478160,30.2980266,120.0543925
478170,30.2980266,120.0543925
478180,30.2980266,120.0543925
478190,30.2980266,120.0543925
478200,30.2980266,120.0543925
478210,30.2980266,120.0543925
478220,30.2980266,120.0543925
478230,30.2980266,120.0543924
478240,30.2980266,120.0543924
478250,30.2980266,120.0543924
478260,30.2980266,120.0543924
478270,30.2980266,120.0543924
478280,30.2980266,120.0543924
478290,30.2980266,120.0543924
478300,30.2980266,120.0543924
478310,30.2980266,120.0543924
478320,30.2980266,120.0543924
478330,30.2980266,120.0543924
478340,30.2980266,120.0543924
478350,30.2980266,120.0543924
478360,30.2980266,120.0543924
478370,30.2980266,120.0543924
478380,30.2980266,120.0543924
478390,30.2980266,120.0543924
478400,30.2980266,120.0543923
478410,30.2980266,120.0543923
478420,30.2980266,120.0543923
478430,30.29802659,120.0543923
478440,30.29802657,120.0543923
478450,30.29802655,120.0543923
478460,30.29802653,120.0543924
478470,30.2980265,120.0543924
478480,30.2980265,120.0543924
478490,30.2980265,120.0543924
478500,30.2980265,120.0543924
478510,30.2980265,120.0543925
478520,30.2980265,120.0543925
478530,30.29802649,120.0543925
478540,30.29802651,120.0543925
478550,30.29802653,120.0543925
478560,30.29802655,120.0543925
478570,30.29802657,120.0543925
478580,30.29802658,120.0543925
478590,30.2980266,120.0543925
478600,30.29802662,120.0543925
478610,30.29802664,120.0543925
478620,30.29802666,120.0543925
478630,30.29802667,120.0543925
478640,30.29802669,120.0543925
478650,30.29802671,120.0543925
478660,30.29802673,120.0543925
478670,30.29802675,120.0543925
478680,30.29802676,120.0543926
478690,30.29802678,120.0543926
478700,30.2980268,120.0543926
478710,30.29802678,120.0543926
478720,30.29802676,120.0543926
478730,30.29802675,120.0543925
478740,30.29802673,120.0543925
478750,30.29802671,120.0543925
478760,30.29802669,120.0543925
478770,30.29802667,120.0543925
478780,30.29802666,120.0543925
478790,30.29802664,120.0543926
478800,30.29802662,120.0543926
478810,30.2980266,120.0543926
478820,30.29802659,120.0543926
478830,30.29802657,120.0543926
478840,30.29802655,120.0543927
478850,30.29802653,120.0543927
478860,30.2980265,120.0543927
478870,30.2980265,120.0543927
478880,30.2980265,120.0543927
478890,30.2980265,120.0543927
478900,30.2980265,120.0543927
478910,30.2980265,120.0543927
478920,30.29802649,120.0543927
478930,30.29802651,120.0543927
478940,30.29802653,120.0543927
478950,30.29802655,120.0543927
478960,30.29802657,120.0543926
478970,30.2980266,120.0543926
478980,30.2980266,120.0543926
478990,30.2980266,120.0543926
479000,30.2980266,120.0543926
479010,30.2980266,120.0543926
479020,30.2980266,120.0543926
479030,30.2980266,120.0543926
479040,30.2980266,120.0543926
479050,30.2980266,120.0543926
479060,30.2980266,120.0543926
479070,30.2980266,120.0543927
479080,30.2980266,120.0543927
479090,30.2980266,120.0543927
479100,30.2980266,120.0543927
479110,30.2980266,120.0543927
479120,30.2980266,120.0543927
479130,30.2980266,120.0543927
479140,30.29802661,120.0543927
479150,30.29802659,120.0543927
479160,30.29802657,120.0543927
479170,30.29802656,120.0543927
479180,30.29802654,120.0543927
479190,30.29802652,120.0543927
479200,30.2980265,120.0543927
479210,30.2980265,120.0543927
479220,30.2980265,120.0543927
479230,30.2980265,120.0543927
479240,30.2980265,120.0543927
479250,30.2980265,120.0543927
479260,30.2980265,120.0543927
479270,30.2980265,120.0543927
479280,30.2980265,120.0543927
479290,30.2980265,120.0543927
479300,30.2980265,120.0543927
479310,30.2980265,120.0543927
479320,30.2980265,120.0543927
479330,30.2980265,120.0543927
479340,30.2980265,120.0543927
479350,30.2980265,120.0543927
479360,30.29802649,120.0543927
479370,30.2980265,120.0543927
479380,30.29802652,120.0543927
479390,30.29802654,120.0543927
479400,30.29802656,120.0543927
479410,30.29802658,120.0543927
479420,30.2980266,120.0543927
479430,30.2980266,120.0543927
479440,30.2980266,120.0543927
479450,30.2980266,120.0543927
479460,30.2980266,120.0543928
479470,30.2980266,120.0543928
479480,30.2980266,120.0543928
479490,30.2980266,120.0543928
479500,30.2980266,120.0543928
479510,30.2980266,120.0543929
479520,30.2980266,120.0543929
479530,30.2980266,120.0543929
479540,30.2980266,120.0543929
479550,30.2980266,120.0543929
479560,30.2980266,120.0543929
479570,30.2980266,120.0543928
479580,30.2980266,120.0543928
479590,30.2980266,120.0543928
479600,30.29802662,120.0543928
479610,30.29802664,120.0543928
479620,30.29802665,120.0543929
479630,30.29802667,120.0543929
479640,30.2980267,120.0543929
479650,30.2980267,120.0543929
479660,30.2980267,120.0543929
479670,30.2980267,120.0543929
479680,30.2980267,120.0543928
479690,30.2980267,120.0543928
479700,30.2980267,120.0543928
479710,30.29802668,120.0543928
479720,30.29802667,120.0543928
479730,30.29802665,120.0543928
479740,30.29802663,120.0543928
479750,30.2980266,120.0543928
479760,30.2980266,120.0543928
479770,30.2980266,120.0543928
479780,30.2980266,120.0543928
479790,30.2980266,120.0543929
479800,30.2980266,120.0543929
479810,30.2980266,120.0543929
479820,30.2980266,120.0543929
479830,30.2980266,120.0543929
479840,30.2980266,120.0543929
479850,30.2980266,120.0543929
479860,30.2980266,120.0543929
479870,30.2980266,120.0543929
479880,30.2980266,120.0543929
479890,30.2980266,120.0543929
479900,30.2980266,120.0543929
479910,30.2980266,120.0543929
479920,30.29802659,120.0543929
479930,30.29802662,120.0543929
479940,30.29802666,120.0543929
479950,30.29802669,120.0543929
479960,30.29802673,120.0543929
479970,30.29802682,120.0543929
479980,30.2980268,120.0543929
479990,30.29802678,120.0543929
480000,30.29802676,120.0543929
480010,30.29802675,120.0543928
480020,30.29802673,120.0543928
480030,30.2980267,120.0543928
480040,30.2980267,120.0543928
480050,30.2980267,120.0543928
480060,30.2980267,120.0543928
480070,30.2980267,120.0543929
480080,30.2980267,120.0543929
480090,30.2980267,120.0543929
480100,30.29802672,120.0543929
480110,30.29802673,120.0543929
480120,30.29802675,120.0543929
480130,30.29802677,120.0543929
480140,30.29802681,120.0543929
480150,30.29802679,120.0543929
480160,30.29802678,120.0543929
480170,30.29802676,120.0543929
480180,30.29802674,120.054393
480190,30.29802672,120.054393
480200,30.2980267,120.054393
480210,30.2980267,120.054393
480220,30.2980267,120.054393
480230,30.2980267,120.0543929
480240,30.2980267,120.0543929
480250,30.29802671,120.0543929
480260,30.2980267,120.0543929
480270,30.29802668,120.0543929
480280,30.29802666,120.0543929
480290,30.29802664,120.0543929
480300,30.29802662,120.0543929
480310,30.29802659,120.0543929
480320,30.29802661,120.0543929
480330,30.29802663,120.0543929
480340,30.29802665,120.0543929
480350,30.29802667,120.0543929
480360,30.29802668,120.0543929
480370,30.2980267,120.0543929
480380,30.29802672,120.0543929
480390,30.29802674,120.0543929
480400,30.29802676,120.0543929
480410,30.29802677,120.0543929
480420,30.2980268,120.0543929
480430,30.2980268,120.0543929
480440,30.2980268,120.0543929
480450,30.2980268,120.0543929
480460,30.2980268,120.0543929
480470,30.2980268,120.0543929
480480,30.2980268,120.0543929
480490,30.2980268,120.0543929
480500,30.2980268,120.0543929
480510,30.2980268,120.054393
480520,30.2980268,120.054393
480530,30.2980268,120.054393
480540,30.2980268,120.054393
480550,30.2980268,120.054393
480560,30.2980268,120.054393
480570,30.2980268,120.054393
480580,30.2980268,120.054393
480590,30.2980268,120.054393
480600,30.29802682,120.054393
480610,30.29802683,120.054393
480620,30.29802685,120.054393
480630,30.29802687,120.054393
480640,30.2980269,120.054393
480650,30.2980269,120.054393
480660,30.2980269,120.054393
480670,30.2980269,120.054393
480680,30.2980269,120.0543931
480690,30.2980269,120.0543931
480700,30.2980269,120.0543931
480710,30.29802689,120.0543931
480720,30.29802687,120.0543931
480730,30.29802685,120.0543931
480740,30.29802683,120.0543931
480750,30.29802681,120.0543931
480760,30.2980268,120.0543931
480770,30.29802678,120.0543931
480780,30.29802676,120.0543931
480790,30.29802674,120.0543932
480800,30.29802672,120.0543932
480810,30.29802669,120.0543932
480820,30.29802671,120.0543932
480830,30.29802673,120.0543932
480840,30.29802675,120.0543932
480850,30.29802677,120.0543933
480860,30.29802678,120.0543933
480870,30.2980268,120.0543933
480880,30.29802682,120.0543933
480890,30.29802684,120.0543933
480900,30.29802686,120.0543934
480910,30.29802687,120.0543934
480920,30.29802689,120.0543934
480930,30.29802691,120.0543934
480940,30.29802693,120.0543934
480950,30.29802695,120.0543934
480960,30.29802696,120.0543933
480970,30.29802698,120.0543933
480980,30.298027,120.0543933
480990,30.29802698,120.0543933
481000,30.29802696,120.0543933
481010,30.29802695,120.0543933
481020,30.29802693,120.0543933
481030,30.29802691,120.0543933
481040,30.29802689,120.0543933
481050,30.29802688,120.0543933
481060,30.29802686,120.0543933
481070,30.29802684,120.0543933
481080,30.29802682,120.0543933
481090,30.2980268,120.0543933
481100,30.2980268,120.0543933
481110,30.2980268,120.0543933
481120,30.2980268,120.0543933
481130,30.2980268,120.0543933
481140,30.29802679,120.0543933
481150,30.2980268,120.0543933
481160,30.29802682,120.0543933
481170,30.29802684,120.0543933
481180,30.29802686,120.0543934
481190,30.29802688,120.0543934
481200,30.2980269,120.0543934
481210,30.2980269,120.0543934
481220,30.2980269,120.0543934
481230,30.2980269,120.0543934
481240,30.2980269,120.0543935
481250,30.2980269,120.0543935
481260,30.2980269,120.0543935
481270,30.2980269,120.0543935
481280,30.2980269,120.0543935
481290,30.2980269,120.0543935
481300,30.2980269,120.0543935
481310,30.2980269,120.0543935
481320,30.2980269,120.0543935
481330,30.2980269,120.0543935
481340,30.2980269,120.0543935
481350,30.2980269,120.0543936
481360,30.29802692,120.0543936
481370,30.2980269,120.0543936
481380,30.29802688,120.0543936
481390,30.29802686,120.0543936
481400,30.29802685,120.0543935
481410,30.29802683,120.0543935
481420,30.29802679,120.0543935
481430,30.29802681,120.0543935
481440,30.29802683,120.0543935
481450,30.29802684,120.0543935
481460,30.29802686,120.0543936
481470,30.29802688,120.0543936
481480,30.2980269,120.0543936
481490,30.29802692,120.0543936
481500,30.29802694,120.0543936
481510,30.29802696,120.0543936
481520,30.29802697,120.0543936
481530,30.298027,120.0543936
481540,30.298027,120.0543936
481550,30.298027,120.0543936
481560,30.298027,120.0543936
481570,30.298027,120.0543937
481580,30.298027,120.0543937
481590,30.298027,120.0543937
481600,30.298027,120.0543937
481610,30.298027,120.0543937
481620,30.298027,120.0543937
481630,30.298027,120.0543937
481640,30.298027,120.0543937
481650,30.298027,120.0543937
481660,30.298027,120.0543937
481670,30.298027,120.0543937
481680,30.298027,120.0543937
481690,30.298027,120.0543937
481700,30.29802698,120.0543937
481710,30.29802697,120.0543937
481720,30.29802695,120.0543937
481730,30.29802693,120.0543937
481740,30.2980269,120.0543937
481750,30.2980269,120.0543937
481760,30.2980269,120.0543937
481770,30.2980269,120.0543937
481780,30.2980269,120.0543938
481790,30.29802689,120.0543938
481800,30.29802691,120.0543938
481810,30.29802692,120.0543938
481820,30.29802694,120.0543938
481830,30.29802696,120.0543938
481840,30.298027,120.0543938
481850,30.298027,120.0543938
481860,30.298027,120.0543938
481870,30.298027,120.0543938
481880,30.298027,120.0543938
481890,30.298027,120.0543938
481900,30.298027,120.0543938
481910,30.298027,120.0543938
481920,30.298027,120.0543938
481930,30.298027,120.0543938
481940,30.298027,120.0543938
481950,30.298027,120.0543938
481960,30.298027,120.0543938
481970,30.298027,120.0543938
481980,30.298027,120.0543938
481990,30.298027,120.0543938
482000,30.29802701,120.0543938
482010,30.298027,120.0543938
482020,30.29802698,120.0543938
482030,30.29802696,120.0543938
482040,30.29802694,120.0543939
482050,30.29802692,120.0543939
482060,30.2980269,120.0543939
482070,30.2980269,120.0543939
482080,30.2980269,120.0543939
482090,30.2980269,120.0543939
482100,30.2980269,120.0543939
482110,30.29802689,120.0543939
482120,30.29802691,120.0543939
482130,30.29802693,120.0543939
482140,30.29802695,120.0543939
482150,30.29802697,120.0543939
482160,30.298027,120.0543939
482170,30.298027,120.0543939
482180,30.298027,120.0543939
482190,30.298027,120.0543939
482200,30.298027,120.054394
482210,30.298027,120.054394
482220,30.298027,120.054394
482230,30.298027,120.054394
482240,30.298027,120.054394
482250,30.298027,120.054394
482260,30.298027,120.054394
482270,30.298027,120.054394
482280,30.298027,120.054394
482290,30.298027,120.054394
482300,30.298027,120.054394
482310,30.298027,120.054394
482320,30.29802699,120.054394
482330,30.29802701,120.054394
482340,30.29802703,120.054394
482350,30.29802705,120.054394
482360,30.29802707,120.054394
482370,30.29802709,120.054394
482380,30.29802711,120.054394
482390,30.29802713,120.054394
482400,30.29802714,120.054394
482410,30.29802716,120.0543941
482420,30.2980272,120.0543941
482430,30.2980272,120.0543941
482440,30.2980272,120.0543941
482450,30.2980272,120.0543941
482460,30.2980272,120.0543941
482470,30.2980272,120.0543941
482480,30.2980272,120.0543941
482490,30.2980272,120.0543941
482500,30.2980272,120.0543941
482510,30.2980272,120.0543941
482520,30.2980272,120.0543941
482530,30.2980272,120.0543941
482540,30.2980272,120.0543941
482550,30.29802718,120.0543941
482560,30.29802717,120.0543941
482570,30.29802715,120.0543941
482580,30.29802713,120.0543942
482590,30.2980271,120.0543942
482600,30.2980271,120.0543942
482610,30.2980271,120.0543942
482620,30.2980271,120.0543942
482630,30.2980271,120.0543942
482640,30.2980271,120.0543942
482650,30.29802709,120.0543942
482660,30.2980271,120.0543942
482670,30.29802712,120.0543942
482680,30.29802714,120.0543942
482690,30.29802715,120.0543942
482700,30.29802717,120.0543942
482710,30.2980272,120.0543942
482720,30.2980272,120.0543942
482730,30.2980272,120.0543942
482740,30.2980272,120.0543942
482750,30.2980272,120.0543943
482760,30.2980272,120.0543943
482770,30.29802719,120.0543943
482780,30.29802721,120.0543943
482790,30.29802722,120.0543943
482800,30.29802724,120.0543943
482810,30.29802726,120.0543943
482820,30.29802727,120.0543943
482830,30.29802731,120.0543943
482840,30.29802729,120.0543943
482850,30.29802728,120.0543943
482860,30.29802726,120.0543943
482870,30.29802724,120.0543944
482880,30.29802722,120.0543944
482890,30.29802721,120.0543944
482900,30.29802719,120.0543944
482910,30.29802717,120.0543944
482920,30.29802716,120.0543944
482930,30.29802714,120.0543944
482940,30.29802712,120.0543944
482950,30.29802709,120.0543944
482960,30.29802712,120.0543944
482970,30.29802716,120.0543944
482980,30.29802719,120.0543944
482990,30.29802723,120.0543944
483000,30.29802726,120.0543944
483010,30.2980273,120.0543944
483020,30.2980273,120.0543944
483030,30.2980273,120.0543944
483040,30.2980273,120.0543944
483050,30.2980273,120.0543945
483060,30.2980273,120.0543945
483070,30.2980273,120.0543945
483080,30.2980273,120.0543945
483090,30.2980273,120.0543945
483100,30.2980273,120.0543945
483110,30.2980273,120.0543945
483120,30.29802728,120.0543945
483130,30.2980273,120.0543945
483140,30.29802732,120.0543945
483150,30.29802733,120.0543945
483160,30.29802735,120.0543946
483170,30.29802737,120.0543946
483180,30.2980274,120.0543946
483190,30.2980274,120.0543946
483200,30.2980274,120.0543946
483210,30.2980274,120.0543946
483220,30.2980274,120.0543946
483230,30.2980274,120.0543946
483240,30.2980274,120.0543946
483250,30.2980274,120.0543946
483260,30.2980274,120.0543946
483270,30.2980274,120.0543946
483280,30.2980274,120.0543946
483290,30.2980274,120.0543946
483300,30.29802741,120.0543946
483310,30.29802739,120.0543946
483320,30.29802738,120.0543946
483330,30.29802736,120.0543946
483340,30.29802734,120.0543947
483350,30.29802733,120.0543947
